1300	100
1306	100
1312	100
1318	100
1324	99
1330	98
1336	97
1342	96
1348	95
1354	94
1400	92
1406	91
1412	90
1418	89
1424	88
1430	87
1436	86
1442	85
1448	84
1454	83
1500	82
1506	81
1512	79
1518	78
1524	77
1530	76
1536	75
1542	74
1548	73
1554	72
1600	71
1606	70
1612	69
1618	68
1624	66
1630	65
1636	64
1642	63
1648	62
1654	61
1700	60
1706	59
1712	58
1718	57
1724	56
1730	55
1736	54
1742	52
1748	51
1754	50
1800	49
1806	48
1812	47
1818	46
1824	45
1830	44
1836	43
1842	42
1848	41
1854	39
1900	38
1906	37
1912	36
1918	35
1924	34
1930	33
1936	32
1942	31
1948	30
1954	29
2000	28
2006	26
2012	25
2018	24
2024	23
2030	22
2036	21
2042	20
2048	19
2054	18
2100	17
2106	16
2112	15
2118	14
2124	12
2130	11
2136	10
2142	9
2148	8
2154	7
2200	6
2206	5
2212	4
2218	3
2224	2
2230	1
2236	0
2242	0
2248	0
2254	0
2300	0
2306	0
2312	0
2318	0
2324	0
2330	0
2336	0
2342	0
2348	0
2354	0
2400	0
2406	0
2412	0
2418	0
2424	0
2430	0
2436	0
2442	0
2448	0
2454	0
2500	0
2506	0
2512	0
2518	0
2524	0
2530	0
2536	0
2542	0
2548	0
2554	0
2600	0
2606	0
2612	0
2618	0
2624	0
2630	0
