1300	100
1306	100
1312	100
1318	100
1324	100
1330	100
1336	100
1342	100
1348	100
1354	100
1400	100
1406	100
1412	100
1418	100
1424	100
1430	100
1436	100
1442	100
1448	99
1454	98
1500	98
1506	97
1512	96
1518	95
1524	95
1530	94
1536	93
1542	92
1548	91
1554	91
1600	90
1606	89
1612	88
1618	87
1624	87
1630	86
1636	85
1642	84
1648	84
1654	83
1700	82
1706	81
1712	80
1718	80
1724	79
1730	78
1736	77
1742	76
1748	76
1754	75
1800	74
1806	73
1812	73
1818	72
1824	71
1830	70
1836	69
1842	69
1848	68
1854	67
1900	66
1906	65
1912	65
1918	64
1924	63
1930	62
1936	62
1942	61
1948	60
1954	59
2000	58
2006	58
2012	57
2018	56
2024	55
2030	55
2036	54
2042	53
2048	52
2054	51
2100	51
2106	50
2112	49
2118	48
2124	47
2130	47
2136	46
2142	45
2148	44
2154	44
2200	43
2206	42
2212	41
2218	40
2224	40
2230	39
2236	38
2242	37
2248	36
2254	36
2300	35
2306	34
2312	33
2318	33
2324	32
2330	31
2336	30
2342	29
2348	29
2354	28
2400	27
2406	26
2412	25
2418	25
2424	24
2430	23
2436	22
2442	22
2448	21
2454	20
2500	19
2506	18
2512	18
2518	17
2524	16
2530	15
2536	15
2542	14
2548	13
2554	12
2600	11
2606	11
2612	10
2618	9
2624	8
2630	7
