1300	100
1306	100
1312	100
1318	100
1324	100
1330	100
1336	100
1342	100
1348	100
1354	100
1400	100
1406	100
1412	100
1418	100
1424	100
1430	100
1436	100
1442	100
1448	100
1454	100
1500	100
1506	100
1512	100
1518	100
1524	100
1530	100
1536	100
1542	100
1548	100
1554	100
1600	100
1606	100
1612	100
1618	100
1624	100
1630	100
1636	100
1642	100
1648	100
1654	100
1700	100
1706	100
1712	100
1718	100
1724	100
1730	100
1736	100
1742	99
1748	99
1754	98
1800	97
1806	97
1812	96
1818	96
1824	95
1830	94
1836	94
1842	93
1848	92
1854	92
1900	91
1906	91
1912	90
1918	89
1924	89
1930	88
1936	87
1942	87
1948	86
1954	86
2000	85
2006	84
2012	84
2018	83
2024	82
2030	82
2036	81
2042	81
2048	80
2054	79
2100	79
2106	78
2112	77
2118	77
2124	76
2130	76
2136	75
2142	74
2148	74
2154	73
2200	72
2206	72
2212	71
2218	71
2224	70
2230	69
2236	69
2242	68
2248	67
2254	67
2300	66
2306	66
2312	65
2318	64
2324	64
2330	63
2336	62
2342	62
2348	61
2354	61
2400	60
2406	59
2412	59
2418	58
2424	57
2430	57
2436	56
2442	56
2448	55
2454	54
2500	54
2506	53
2512	52
2518	52
2524	51
2530	51
2536	50
2542	49
2548	49
2554	48
2600	47
2606	47
2612	46
2618	46
2624	45
2630	44
