1300	100
1306	100
1312	100
1318	100
1324	100
1330	100
1336	100
1342	100
1348	100
1354	100
1400	100
1406	100
1412	100
1418	100
1424	100
1430	100
1436	100
1442	100
1448	100
1454	100
1500	100
1506	100
1512	100
1518	100
1524	100
1530	100
1536	100
1542	99
1548	98
1554	96
1600	95
1606	94
1612	93
1618	92
1624	90
1630	89
1636	88
1642	87
1648	85
1654	84
1700	83
1706	82
1712	81
1718	79
1724	78
1730	77
1736	76
1742	75
1748	73
1754	72
1800	71
1806	70
1812	68
1818	67
1824	66
1830	65
1836	64
1842	62
1848	61
1854	60
1900	59
1906	58
1912	56
1918	55
1924	54
1930	53
1936	52
1942	50
1948	49
1954	48
2000	47
2006	45
2012	44
2018	43
2024	42
2030	41
2036	39
2042	38
2048	37
2054	36
2100	35
2106	33
2112	32
2118	31
2124	30
2130	28
2136	27
2142	26
2148	25
2154	24
2200	22
2206	21
2212	20
2218	19
2224	18
2230	16
2236	15
2242	14
2248	13
2254	12
2300	10
2306	9
2312	8
2318	7
2324	5
2330	4
2336	3
2342	2
2348	1
2354	0
2400	0
2406	0
2412	0
2418	0
2424	0
2430	0
2436	0
2442	0
2448	0
2454	0
2500	0
2506	0
2512	0
2518	0
2524	0
2530	0
2536	0
2542	0
2548	0
2554	0
2600	0
2606	0
2612	0
2618	0
2624	0
2630	0
