1300	100
1306	100
1312	100
1318	100
1324	100
1330	100
1336	100
1342	100
1348	100
1354	100
1400	100
1406	100
1412	99
1418	98
1424	97
1430	97
1436	96
1442	95
1448	94
1454	93
1500	92
1506	91
1512	90
1518	90
1524	89
1530	88
1536	87
1542	86
1548	85
1554	84
1600	83
1606	83
1612	82
1618	81
1624	80
1630	79
1636	78
1642	77
1648	77
1654	76
1700	75
1706	74
1712	73
1718	72
1724	71
1730	70
1736	70
1742	69
1748	68
1754	67
1800	66
1806	65
1812	64
1818	63
1824	63
1830	62
1836	61
1842	60
1848	59
1854	58
1900	57
1906	57
1912	56
1918	55
1924	54
1930	53
1936	52
1942	51
1948	50
1954	50
2000	49
2006	48
2012	47
2018	46
2024	45
2030	44
2036	43
2042	43
2048	42
2054	41
2100	40
2106	39
2112	38
2118	37
2124	37
2130	36
2136	35
2142	34
2148	33
2154	32
2200	31
2206	30
2212	30
2218	29
2224	28
2230	27
2236	26
2242	25
2248	24
2254	23
2300	23
2306	22
2312	21
2318	20
2324	19
2330	18
2336	17
2342	17
2348	16
2354	15
2400	14
2406	13
2412	12
2418	11
2424	10
2430	10
2436	9
2442	8
2448	7
2454	6
2500	5
2506	4
2512	3
2518	3
2524	2
2530	1
2536	0
2542	0
2548	0
2554	0
2600	0
2606	0
2612	0
2618	0
2624	0
2630	0
