1300	100
1306	100
1312	100
1318	100
1324	100
1330	100
1336	100
1342	99
1348	98
1354	97
1400	97
1406	96
1412	95
1418	94
1424	93
1430	92
1436	91
1442	91
1448	90
1454	89
1500	88
1506	87
1512	86
1518	86
1524	85
1530	84
1536	83
1542	82
1548	81
1554	80
1600	80
1606	79
1612	78
1618	77
1624	76
1630	75
1636	74
1642	74
1648	73
1654	72
1700	71
1706	70
1712	69
1718	69
1724	68
1730	67
1736	66
1742	65
1748	64
1754	63
1800	63
1806	62
1812	61
1818	60
1824	59
1830	58
1836	57
1842	57
1848	56
1854	55
1900	54
1906	53
1912	52
1918	51
1924	51
1930	50
1936	49
1942	48
1948	47
1954	46
2000	46
2006	45
2012	44
2018	43
2024	42
2030	41
2036	40
2042	40
2048	39
2054	38
2100	37
2106	36
2112	35
2118	34
2124	34
2130	33
2136	32
2142	31
2148	30
2154	29
2200	29
2206	28
2212	27
2218	26
2224	25
2230	24
2236	23
2242	23
2248	22
2254	21
2300	20
2306	19
2312	18
2318	17
2324	17
2330	16
2336	15
2342	14
2348	13
2354	12
2400	11
2406	11
2412	10
2418	9
2424	8
2430	7
2436	6
2442	6
2448	5
2454	4
2500	3
2506	2
2512	1
2518	0
2524	0
2530	0
2536	0
2542	0
2548	0
2554	0
2600	0
2606	0
2612	0
2618	0
2624	0
2630	0
